text	dimension	label_text	label	paradigmatic
Hierauf ward es still, und alles entfernte sich.	None	None	0	0
Don Fernando, als er seinen kleinen Juan vor sich liegen sah, mit aus dem Hirne vorquellenden Mark, hob, voll namenlosen Schmerzes, seine Augen gen Himmel.	None	None	0	0
Der Marine-Offizier fand sich wieder bei ihm ein, suchte ihn zu trösten, und versicherte ihn, daß seine Untätigkeit bei diesem Unglück, obschon durch mehrere Umstände gerechtfertigt, ihn reue; doch Don Fernando sagte, daß ihm nichts vorzuwerfen sei, und bat ihn nur, die Leichname jetzt fortschaffen zu helfen.	None	None	0	0
Man trug sie alle, bei der Finsternis der einbrechenden Nacht, in Don Alonzos Wohnung, wohin Don Fernando ihnen, viel über das Antlitz des kleinen Philipp weinend, folgte.	None	None	0	0
Er übernachtete auch bei Don Alonzo, und säumte lange, unter falschen Vorspiegelungen, seine Gemahlin von dem ganzen Umfang des Unglücks zu unterrichten; einmal,	None	None	0	0
, und dann, weil er auch nicht wußte, wie sie sein Verhalten bei dieser Begebenheit beurteilen würde; doch kurze Zeit nachher, durch einen Besuch zufällig von allem, was geschehen war, benachrichtigt, weinte diese treffliche Dame im Stillen ihren mütterlichen Schmerz aus, und fiel ihm mit dem Rest einer erglänzenden Träne eines Morgens um den Hals und küßte ihn.	None	None	0	0
Don Fernando und Donna Elvire nahmen hierauf den kleinen Fremdling zum Pflegesohn an; und wenn Don Fernando Philippen mit Juan verglich, und wie er beide erworben hatte, so war es ihm fast, als müßt er sich freuen.	None	None	0	0
"Als hätte einer an seinen Fenstern die Kerzen
angesteckt, noch ehe die Prozession die Kirche verlassen hat"	Traditionell-Modern	traditionell	3	0
"Das
bereitete ihr so lange Vergnügen, bis sie plötzlich nur mehr seine Beine in dünnen, geflickten
Samthosen in die Luft ragen sah. Er stand auf dem Kopf. Als sein Gesicht gerötet, erhitzt und
freundlich wieder auftauchte"	Traditionell-Modern	neuartig	5	0
hatte sie schon die Polizei verständigt	Traditionell-Modern	traditionell	3	0
"das Hupen
des Überfallautos"	Harmonisch-Disharmonisch	disharmonisch	1	0
Da er schwerhörig war	Gesund-Krank	krank	2	0
Er sprang und winkte herüber und krähte vor Jubel.	Harmonisch-Disharmonisch	harmonisch	7	0
"Das Fenstertheater

Die Frau lehnte am Fenster und sah hinüber."	None	None	0	0
"Der Wind trieb in leichten Stößen vom Fluss herauf
und brachte nichts Neues."	None	None	0	0
"Die Frau hatte den starren Blick neugieriger Leute, die unersättlich
sind."	None	None	0	0
Es hatte ihr noch niemand den Gefallen getan, vor ihrem Haus niedergefahren zu werden.	None	None	0	0
Außerdem wohnte sie im vorletzten Stock, die Straße lag zu tief unten.	None	None	0	0
"Der Lärm rauschte nur
mehr leicht herauf."	None	None	0	0
Alles lag zu tief unten.	None	None	0	0
"Als sie sich eben vom Fenster abwenden wollte,
bemerkte sie, dass der Alte gegenüber Licht angedreht hatte."	None	None	0	0
"Da es noch ganz hell war, blieb
dieses Licht für sich und machte den merkwürdigen Eindruck, den aufflammende
Straßenlaternen unter der Sonne machen."	None	None	0	0
Die Frau blieb am Fenster.	None	None	0	0
"Der
Alte öffnete und nickte herüber."	None	None	0	0
Meint er mich?	None	None	0	0
dachte die Frau.	None	None	0	0
"Die Wohnung über ihr stand
leer, und unterhalb lag eine Werkstatt, die um diese Zeit schon geschlossen war."	None	None	0	0
"Sie bewegte
leicht den Kopf."	None	None	0	0
Der Alte nickte wieder.	None	None	0	0
"Er griff sich an die Stirne, entdeckte, dass er keinen Hut
aufhatte, und verschwand im Innern des Zimmers."	None	None	0	0
"Gleich darauf kam er in Hut und Mantel
wieder."	None	None	0	0
Er zog den Hut und lächelte.	None	None	0	0
"Dann nahm er ein weißes Tuch aus der Tasche und begann
zu winken."	None	None	0	0
Erst leicht und dann immer eifriger.	None	None	0	0
"Er hing über die Brüstung, dass man Angst
bekam, er würde vornüberfallen."	None	None	0	0
"Die Frau trat einen Schritt zurück, aber das schien ihn nur zu
bestärken."	None	None	0	0
"Er ließ das Tuch fallen, löste seinen Schal vom Hals – einen großen bunten Schal –
und ließ ihn aus dem Fenster wehen."	None	None	0	0
Dazu lächelte er.	None	None	0	0
"Und als sie noch einen weiteren Schritt
zurücktrat, warf er den Hut mit einer heftigen Bewegung ab und wand den Schal wie einen
Turban um seinen Kopf."	None	None	0	0
Dann kreuzte er die Arme über der Brust und verneigte sich.	None	None	0	0
"Sooft er
aufsah, kniff er das linke Auge zu, als herrsche zwischen ihnen ein geheimes Einverständnis."	None	None	0	0
"Und während er, in ein
Leintuch gehüllt, abwechselnd an beiden Fenstern erschien, unterschied sie schon drei Gassen
weiter über dem Geklingel der Straßenbahnen und dem gedämpften Lärm der Stadt"	None	None	0	0
Denn ihre Erklärung hatte nicht sehr klar und ihre Stimme erregt geklungen.	None	None	0	0
"Der alte Mann lachte jetzt, so dass sich sein Gesicht in tiefe Falten legte, streifte dann mit einer
vagen Gebärde darüber, wurde ernst, schien das Lachen eine Sekunde lang in der hohlen Hand
zu halten und warf es dann hinüber."	None	None	0	0
"Erst als der Wagen schon um die Ecke bog, gelang es der
Frau, sich von seinem Anblick loszureißen."	None	None	0	0
Sie kam atemlos unten an.	None	None	0	0
"Eine Menschenmenge
hatte sich um den Polizeiwagen gesammelt."	None	None	0	0
"Die Polizisten waren abgesprungen, und die Menge
kam hinter ihnen und der Frau her."	None	None	0	0
"Sobald man die Leute zu verscheuchen suchte, erklärten sie
einstimmig, in diesem Hause zu wohnen."	None	None	0	0
Einige davon kamen bis zum letzten Stock mit.	None	None	0	0
"Von
den Stufen beobachteten sie, wie die Männer, nachdem ihr Klopfen vergeblich blieb und die
Glocke allem Anschein nach nicht funktionierte, die Tür aufbrachen."	None	None	0	0
"Sie arbeiteten schnell und
mit einer Sicherheit, von der jeder Einbrecher lernen konnte."	None	None	0	0
"Auch in dem Vorraum, dessen
Fenster auf den Hof sahen, zögerten sie nicht eine Sekunde."	None	None	0	0
"Zwei von ihnen zogen die Stiefel aus
und schlichen um die Ecke."	None	None	0	0
Es war inzwischen finster geworden.	None	None	0	0
"Sie stießen an einen
Kleiderständer, gewahrten den Lichtschein am Ende des schmalen Ganges und gingen ihm
nach."	None	None	0	0
Die Frau schlich hinter ihnen her.	None	None	0	0
"Als die Tür aufflog, stand der alte Mann, mit dem Rücken
zu ihnen gewandt, noch immer am Fenster."	None	None	0	0
Achtung!	None	None	0	0
Im letzten Abschnitt fehlen die Kommas!	None	None	0	0
"Er
hielt ein großes weißes Kissen auf dem Kopf das er immer wieder abnahm als bedeutete er
jemandem, dass er schlafen wolle."	None	None	0	0
"Den Teppich, den er vom Boden genommen hatte, trug er um
die Schultern."	None	None	0	0
" wandte er sich auch nicht um als die Männer schon knapp
hinter ihm standen und die Frau über ihn hinweg in ihr eigenes finsteres Fenster sah."	None	None	0	0
"Die
Werkstatt unterhalb war wie sie angenommen hatte geschlossen."	None	None	0	0
"Aber in die Wohnung oberhalb
musste eine neue Partei eingezogen sein."	None	None	0	0
"An eines der erleuchteten Fenster war ein Gitterbett
geschoben in dem aufrecht ein kleiner Knabe stand."	None	None	0	0
"Auch er trug sein Kissen auf dem Kopf und
die Bettdecke um die Schultern."	None	None	0	0
" Er lachte
strich mit der Hand über das Gesicht wurde ernst und schien das Lachen eine Sekunde lang in
der hohlen Hand zu halten."	None	None	0	0
Dann warf er es mit aller Kraft den Wachleuten ins Gesicht.	None	None	0	0
da haben wir wieder ein Beispiel, wie die Niederträchtigkeit und Heuchelei so vieler Menschen es wagt, sich und anderen was vorzugaukeln, sich den Schein des Guten beizulegen. Menschen, die sich demütig bücken, wenn die Rechte des Volkes zertreten werden, weiche Butterseelen, die vor jedem Sonnenblick hoher Gnade zerfließen möchten, die die Achsel zucken über jeden, der durch Wort und Tat für das einsteht, was er für Recht hält - solche Menschen laufen einem Wagen nach, auf dem Schlachtkälber liegen, und erforschen genau, ob die Kälber auch menschenfreundlich gebunden sind;	Tief-Oberflächlich	tief	10	0
Ein wohlerzogener, freier Mensch wird nichts bedrücken, was ihm untergeben ist; er wird einsehen, daß jedes Wesen auf der Welt sein Recht hat, das man ihm nicht durch Gewalt verkümmern darf; er wird also auch kein Tier mutwillig quälen und bedrücken. - Aber das ist es eben. Man spielt den Menschen eine Kinderrassel in die Hand, um sie vergessen zu machen, daß sie noch was anderes zu fordern das Recht haben.	Tief-Oberflächlich	tief	10	0
man wird bei der Geburt zum Tod verurteilt	Tief-Oberflächlich	tief	10	1
Es sind verwilderte und leichtsinnige Geschöpfe unter den Müttern, denen es lieb ist, wenn ihr Kind bald stirbt; denn von zehn sogenannten Ziehkindern stirbt die Hälfte in den ersten vier Wochen	Harmonisch-Disharmonisch	disharmonisch	1	0
Der junge Magen kann das nicht annehmen und verdauen, die Kinder schreien und schreien erbärmlich, sie nehmen nichts mehr zu sich, zehren zum Gerippe ab und nach wenigen Tagen sind sie - Hungers gestorben	Gesund-Krank	krank	2	0
der Hottentotten	Natürlich-Kulturell	natürlich	6	0
die schamlosen Wilden	Natürlich-Kulturell	natürlich	6	1
Der gute Schnurrbart hatte nicht mehr getan, als was täglich geschieht; er hatte die Kinder getötet, statt daß man sie sterben macht	Harmonisch-Disharmonisch	disharmonisch	1	0
Es sind jetzt drei Jahre her, es war eine Nacht wie heute, ein Schneegestöber, das fast den Atem benahm; man konnte sich in den gasbeleuchteten Straßen der Stadt kaum zurechtfinden	Harmonisch-Disharmonisch	disharmonisch	1	0
Es empört mich immer, wenn ich sehe, wie man diese Ammen hätschelt und verdirbt: Sie werden wie Königinnen behandelt, dürfen nichts Unangenehmes erfahren und müssen immer das Beste haben, und was soll später aus ihnen werden? Und welchen Einfluß muß das auf die anderen weiblichen Dienstboten haben? Sie, die sich von Vergehen rein halten, müssen den Gefallenen und Leichtsinnigen untertänig sein, müssen allen Launen und Anmaßungen derselben nachgeben. Das ist sittenverderbend und empörend	Tief-Oberflächlich	oberflächlich	8	0
Ich hatte noch das Vorurteil des Mannes zu widerlegen, der den allgemeinen Irrtum vorbrachte, eine Frau bleibe länger schön, wenn sie ihre Kinder nicht selbst säuge	Traditionell-Modern	traditionell	3	0
die Rohesten und Wildesten	Natürlich-Kulturell	natürlich	6	0
nur bisweilen zuckte ihr Körper krampfhaft auf	Gesund-Krank	krank	2	1
und beruhigte mich endlich in dem zuversichtlichen Glauben, daß der scheinbaren Verwirrung eine tiefe Ordnung zugrunde liegt, die sich erst herausarbeiten muß; daß der höhere Geist, der alles regiert, seine verborgenen Wege wandelt	Traditionell-Modern	traditionell	3	0
da gewann ich eine bessere Ansicht von dem Verhältnis dieser beiden Leute	Harmonisch-Disharmonisch	harmonisch	7	0
Am zehnten Tage nach ihrer Ankunft genas Christiane eines kräftigen Knaben	Gesund-Krank	gesund	9	1
Christiane sah jetzt ganz hellfarbig und zart aus, sie sang und scherzte den ganzen Tag und hatte nicht Liebkosungen genug für das Kind	Gesund-Krank	gesund	9	1
es ist ein geheimer Zug der Natur, daß eine Amme das Kind wahrhaft liebgewinnt	Natürlich-Kulturell	natürlich	6	1
Sie sah sich scheu um und sagte mir: sie käme sich wie verkauft und ausgewechselt vor, als ob sie eine fremde Person wäre, es sei ihr so bang zumute	Harmonisch-Disharmonisch	disharmonisch	1	0
es war abgemagert und sah gelblich aus	Gesund-Krank	krank	2	1
Die Erschütterung, die sie erfahren, hatte ihre Wirkung auf den Säugling geäußert	Harmonisch-Disharmonisch	disharmonisch	1	0
eines jener wehmütigen Volkslieder	Traditionell-Modern	traditionell	3	0
sie sprang im Zimmer umher, wie ein Wild im Käfig. Sie blieb stehen und horchte nach dem Fenster; alles war still, und doch hörte sie jetzt wieder etwas	Gesund-Krank	krank	2	0
Christiane fand ihr Kind ruhig im Bette, es schrie nicht mehr, es stöhnte nur	Gesund-Krank	krank	2	0
dann aber ward sie ruhig, legte das Kind an ihre Brust, und - o Seligkeit! - es schlug die Augen auf, langte mit dem Händchen nach dem Munde der Mutter und trank	Harmonisch-Disharmonisch	harmonisch	7	0
Ich aber sah den Tod, der jede Minute diese Augen auf ewig schließen konnte	Gesund-Krank	krank	2	0
Das Kind lag mit zerschmettertem Kopf am Boden, die Mutter ohnmächtig neben ihm; Christiane lief singend in der Stube umher	Harmonisch-Disharmonisch	disharmonisch	1	0
Noch dieselbe Nacht wurde Christiane in das Irrenhaus gebracht, es war ihr, wie man sagt, die Milch in den Kopf gestiegen. Nach vielen Wochen grausenhafter Raserei ist sie gestorben	Gesund-Krank	krank	2	1
Ich habe durch meine Ansichten die Hälfte meiner Kunden verloren. Vor allem muß dadurch geholfen werden, daß man die Mädchen gesünder erzieht, damit sie Mütter im vollen Sinne des Wortes sein können. Mögen sie auch weniger auf dem Klavier zu klimpern verstehen, nur gesunde Menschen erneuen die Welt. Wo man aber notgedrungen eine Amme nehmen muß, sollten sich die Eltern verpflichten, über das Leben des Ammenkindes durch tägliche Fürsorge zu wachen oder, besser, das Ammenkind gleichfalls ins Haus zu nehmen	Tief-Oberflächlich	tief	10	0
Ein Verein von Männern und Frauen, der sich hiezu verbände, wäre nicht außer der Zeit	Traditionell-Modern	neuartig	5	0
"Der Kindesmord

Es sitzen drei Freunde in stiller Nacht bei der hell brennenden Lampe."	None	None	0	0
Draußen wirbelt der Schnee, aber in den Herzen der Männer lodert ein stilles Feuer.	None	None	0	0
Sie haben vom Vaterland gesprochen, von seinen Schmerzen und Hoffnungen; die Gläser stehen unberührt vor ihnen, auf ihren Angesichtern liegt der Gram, und stumm sitzen sie einander gegenüber.	None	None	0	0
"Wißt ihr was?"	None	None	0	0
sagte der Jüngste, der es liebte, von tiefer Betrübnis in Scherz überzuspringen.	None	None	0	0
"Wißt ihr was?	None	None	0	0
Wir wollen uns dranmachen, eine Preisfrage zu beantworten.	None	None	0	0
Der Verein gegen Tierquälerei hat die Preisaufgabe gestellt: ein Mittel zu finden, wodurch man die Hunde von gewissen Tieren, Flöhe genannt, befreien könne, ohne die Flöhe ihrer Lebensberechtigung zu berauben, das heißt, ohne sie zu töten?	None	None	0	0
- Was meint ihr dazu?	None	None	0	0
Ich schlage einen Verein zur Auswanderung der Flöhe vor: Man fängt sie alle, bindet sie in einen Sack, und es ist nur noch die Frage, ob wir sie nach den Donaumündungen oder nach Amerika schicken, um dort eine Kolonie anzulegen."	None	None	0	0
"An diesen Vereinen gegen Tierquälerei!	None	None	0	0
", sagte der andere, ein Mann mit grau gemischtem Barte, "	None	None	0	0
 ja, sie rufen am Ende die hohe Polizei, die Beschützerin aller Menschenfreundlichkeit und Güte, zu Hülfe!	None	None	0	0
Was sollen uns jetzt die Tierquälervereine?	None	None	0	0
"""
  ""Ich wüßte auch noch so ein anderes"", sagte der Dritte, der ein Arzt war."	None	None	0	0
"Die ganze heutige gebildete Welt stützt sich auf einen geregelten Menschenmord."	None	None	0	0
"Meinst du die Todesstrafe?"	None	None	0	0
"Nein, oder doch:	None	None	0	0
Ihr wißt, ich bin hier seit fünf Jahren an der Gebäranstalt angestellt.	None	None	0	0
Tausende von unglücklichen Geschöpfen sehen hier der schweren Stunde entgegen, da sie einem neuen armseligen Wesen das Leben geben.	None	None	0	0
Die meisten Mütter werden dann als Säugammen in die Häuser der Reichen gezogen; sie geben ihr eigenes Kind einer sogenannten Ziehfrau und bezahlen wöchentlich einige Groschen dafür.	None	None	0	0
."	None	None	0	0
"Ist das wahr?"	None	None	0	0
"Ich habe vielleicht noch die geringste Zahl angenommen.	None	None	0	0
Die Ziehmütter, meist alte, hartherzige Frauen, haben oft fünf, sechs und mehr solcher Kinder in Pflege.	None	None	0	0
In der ersten Zeit kochen sie ihnen wohl besonders, dann aber müssen sie mitessen, was der ärmliche Tisch bringt.	None	None	0	0
."	None	None	0	0
"Entsetzlich!"	None	None	0	0
"In einer nordischen Hauptstadt, wo reich begabte Anstalten zur Bekehrung	None	None	0	0
 sind, wo die zarten Frauen gar fleißig Hosen stricken, um	None	None	0	0
 zu bekleiden - in dieser Stadt ward vor wenigen Jahren eine peinliche Untersuchung gegen einen alten Unteroffizier geführt, der im Verein mit seiner Frau ein ähnliches Geschäft betrieb.	None	None	0	0
Der gute Schnurrbart kommandierte die Kinder, wenn sie schrien, ganz ordonnanzmäßig, die unverständigen Rekruten hatten aber keinen Appell, und er machte sich selber zum Kriegsgericht und diktierte eine Prügelsuppe, dann machte er sich selber zum Korporal und prügelte die Kinder, bis sie still waren" Sie waren bald ganz still.	None	None	0	0
